Pulls,Machine,DateTime
247,SL019,2019-03-23 02:00
221,SL019,2019-03-02 07:00
45,SL019,2019-03-28 06:00
94,SL019,2019-03-26 10:00
170,SL019,2019-03-15 06:00
29,SL019,2019-03-01 05:00
155,SL019,2019-03-26 11:00
182,SL019,2019-03-24 20:00
237,SL019,2019-03-11 10:00
22,SL019,2019-03-23 19:00
36,SL019,2019-03-11 01:00
25,SL019,2019-03-28 17:00
38,SL019,2019-03-28 18:00
104,SL019,2019-03-09 15:00
281,SL019,2019-03-09 07:00
106,SL019,2019-03-04 09:00
286,SL019,2019-03-03 19:00
81,SL019,2019-03-18 22:00
12,SL019,2019-03-11 03:00
57,SL019,2019-03-17 15:00
58,SL019,2019-03-25 16:00
185,SL019,2019-03-07 17:00
6,SL019,2019-03-13 09:00
227,SL019,2019-03-18 07:00
125,SL019,2019-03-25 10:00
300,SL019,2019-03-17 10:00
287,SL019,2019-03-01 16:00
281,SL019,2019-03-06 20:00
124,SL019,2019-03-04 08:00
260,SL019,2019-03-28 15:00
66,SL019,2019-03-08 22:00
90,SL019,2019-03-13 15:00
94,SL019,2019-03-22 14:00
183,SL019,2019-03-16 23:00
220,SL019,2019-03-09 10:00
286,SL019,2019-03-14 21:00
192,SL019,2019-03-15 01:00
102,SL019,2019-03-23 23:00
53,SL019,2019-03-27 16:00
241,SL019,2019-03-05 09:00
29,SL019,2019-03-09 00:00
25,SL019,2019-03-03 15:00
168,SL019,2019-03-22 00:00
193,SL019,2019-03-10 05:00
168,SL019,2019-03-08 04:00
184,SL019,2019-03-27 19:00
109,SL019,2019-03-11 18:00
155,SL019,2019-03-08 19:00
272,SL019,2019-03-27 06:00
25,SL019,2019-03-19 00:00
48,SL019,2019-03-21 07:00
230,SL019,2019-03-21 12:00
83,SL019,2019-03-13 04:00
104,SL019,2019-03-06 18:00
33,SL019,2019-03-25 17:00
58,SL019,2019-03-16 08:00
95,SL019,2019-03-04 11:00
102,SL019,2019-03-10 03:00
280,SL019,2019-03-02 08:00
162,SL019,2019-03-11 23:00
29,SL019,2019-03-10 14:00
272,SL019,2019-03-29 18:00
37,SL019,2019-03-20 08:00
186,SL019,2019-03-20 12:00
60,SL019,2019-03-12 10:00
218,SL019,2019-03-02 19:00
92,SL019,2019-03-04 19:00
213,SL019,2019-03-05 05:00
232,SL019,2019-03-28 00:00
138,SL019,2019-03-16 16:00
194,SL019,2019-03-02 16:00
103,SL019,2019-03-01 03:00
299,SL019,2019-03-01 21:00
3,SL019,2019-03-14 03:00
247,SL019,2019-03-18 23:00
155,SL019,2019-03-09 02:00
82,SL019,2019-03-15 10:00
33,SL019,2019-03-19 05:00
51,SL019,2019-03-12 15:00
152,SL019,2019-03-07 23:00
234,SL019,2019-03-04 10:00
56,SL019,2019-03-22 08:00
295,SL019,2019-03-26 20:00
24,SL019,2019-03-12 18:00
219,SL019,2019-03-20 03:00
117,SL019,2019-03-05 07:00
57,SL019,2019-03-11 15:00
108,SL019,2019-03-06 01:00
286,SL019,2019-03-24 19:00
54,SL019,2019-03-13 08:00
106,SL019,2019-03-12 05:00
186,SL019,2019-03-26 23:00
22,SL019,2019-03-27 03:00
80,SL019,2019-03-06 04:00
299,SL019,2019-03-26 05:00
73,SL019,2019-03-24 15:00
179,SL019,2019-03-28 13:00
191,SL019,2019-03-27 17:00
262,SL019,2019-03-13 07:00
116,SL019,2019-03-04 13:00
285,SL019,2019-03-19 03:00
156,SL019,2019-03-23 21:00
244,SL019,2019-03-04 15:00
93,SL019,2019-03-17 20:00
191,SL019,2019-03-16 17:00
282,SL019,2019-03-28 05:00
245,SL019,2019-03-16 15:00
31,SL019,2019-03-02 00:00
30,SL019,2019-03-27 11:00
110,SL019,2019-03-01 13:00
300,SL019,2019-03-07 14:00
75,SL019,2019-03-21 10:00
0,SL019,2019-03-19 11:00
101,SL019,2019-03-20 06:00
247,SL019,2019-03-07 04:00
219,SL019,2019-03-21 17:00
25,SL019,2019-03-21 19:00
45,SL019,2019-03-18 16:00
78,SL019,2019-03-25 20:00
145,SL019,2019-03-25 02:00
259,SL019,2019-03-07 16:00
264,SL019,2019-03-12 13:00
4,SL019,2019-03-27 13:00
28,SL019,2019-03-27 14:00
174,SL019,2019-03-23 08:00
16,SL019,2019-03-11 14:00
267,SL019,2019-03-25 04:00
73,SL019,2019-03-07 09:00
273,SL019,2019-03-10 06:00
71,SL019,2019-03-15 12:00
26,SL019,2019-03-11 07:00
44,SL019,2019-03-28 07:00
86,SL019,2019-03-26 19:00
123,SL019,2019-03-12 16:00
192,SL019,2019-03-18 04:00
292,SL019,2019-03-23 00:00
84,SL019,2019-03-14 19:00
10,SL019,2019-03-15 09:00
84,SL019,2019-03-28 20:00
235,SL019,2019-03-16 10:00
5,SL019,2019-03-29 10:00
111,SL019,2019-03-07 19:00
260,SL019,2019-03-06 07:00
116,SL019,2019-03-19 20:00
196,SL019,2019-03-22 21:00
225,SL019,2019-03-17 14:00
290,SL019,2019-03-10 20:00
95,SL019,2019-03-01 02:00
84,SL019,2019-03-08 03:00
129,SL019,2019-03-09 09:00
159,SL019,2019-03-12 07:00
253,SL019,2019-03-11 09:00
247,SL019,2019-03-24 05:00
267,SL019,2019-03-03 00:00
167,SL019,2019-03-08 02:00
196,SL019,2019-03-23 11:00
167,SL019,2019-03-19 23:00
154,SL019,2019-03-08 01:00
229,SL019,2019-03-05 16:00
241,SL019,2019-03-23 22:00
117,SL019,2019-03-14 00:00
135,SL019,2019-03-27 08:00
227,SL019,2019-03-11 04:00
175,SL019,2019-03-27 00:00
8,SL019,2019-03-22 17:00
293,SL019,2019-03-03 04:00
103,SL019,2019-03-10 18:00
58,SL019,2019-03-27 05:00
130,SL019,2019-03-02 14:00
16,SL019,2019-03-14 06:00
210,SL019,2019-03-18 19:00
116,SL019,2019-03-02 15:00
95,SL019,2019-03-25 19:00
178,SL019,2019-03-19 08:00
265,SL019,2019-03-03 14:00
226,SL019,2019-03-01 12:00
106,SL019,2019-03-24 18:00
54,SL019,2019-03-18 05:00
171,SL019,2019-03-15 08:00
292,SL019,2019-03-04 02:00
208,SL019,2019-03-02 12:00
218,SL019,2019-03-02 04:00
250,SL019,2019-03-15 22:00
144,SL019,2019-03-10 01:00
82,SL019,2019-03-19 07:00
151,SL019,2019-03-26 00:00
66,SL019,2019-03-28 21:00
65,SL019,2019-03-15 00:00
93,SL019,2019-03-14 08:00
91,SL019,2019-03-18 18:00
300,SL019,2019-03-18 15:00
52,SL019,2019-03-20 05:00
116,SL019,2019-03-22 07:00
222,SL019,2019-03-06 11:00
220,SL019,2019-03-04 00:00
231,SL019,2019-03-29 22:00
237,SL019,2019-03-03 10:00
257,SL019,2019-03-10 23:00
296,SL019,2019-03-03 23:00
104,SL019,2019-03-04 05:00
214,SL019,2019-03-29 01:00
135,SL019,2019-03-15 11:00
2,SL019,2019-03-03 11:00
138,SL019,2019-03-22 23:00
54,SL019,2019-03-14 23:00
299,SL019,2019-03-28 03:00
20,SL019,2019-03-22 18:00
70,SL019,2019-03-22 04:00
267,SL019,2019-03-05 23:00
207,SL019,2019-03-22 01:00
69,SL019,2019-03-05 03:00
209,SL019,2019-03-06 21:00
122,SL019,2019-03-09 04:00
211,SL019,2019-03-17 08:00
221,SL019,2019-03-12 08:00
198,SL019,2019-03-24 22:00
260,SL019,2019-03-20 14:00
255,SL019,2019-03-20 15:00
277,SL019,2019-03-18 10:00
221,SL019,2019-03-17 13:00
7,SL019,2019-03-17 00:00
218,SL019,2019-03-25 06:00
202,SL019,2019-03-13 11:00
179,SL019,2019-03-15 19:00
219,SL019,2019-03-13 03:00
193,SL019,2019-03-01 22:00
277,SL019,2019-03-15 07:00
115,SL019,2019-03-03 13:00
234,SL019,2019-03-05 01:00
88,SL019,2019-03-01 23:00
128,SL019,2019-03-12 09:00
104,SL019,2019-03-01 07:00
161,SL019,2019-03-29 23:00
217,SL019,2019-03-28 16:00
43,SL019,2019-03-01 17:00
70,SL019,2019-03-07 22:00
224,SL019,2019-03-01 18:00
231,SL019,2019-03-25 09:00
43,SL019,2019-03-18 00:00
175,SL019,2019-03-13 05:00
124,SL019,2019-03-18 17:00
293,SL019,2019-03-18 06:00
142,SL019,2019-03-12 14:00
275,SL019,2019-03-21 02:00
198,SL019,2019-03-02 01:00
4,SL019,2019-03-16 11:00
162,SL019,2019-03-16 09:00
66,SL019,2019-03-24 13:00
193,SL019,2019-03-21 16:00
64,SL019,2019-03-29 12:00
91,SL019,2019-03-13 23:00
30,SL019,2019-03-13 10:00
83,SL019,2019-03-27 20:00
14,SL019,2019-03-19 09:00
197,SL019,2019-03-04 01:00
294,SL019,2019-03-09 16:00
297,SL019,2019-03-04 23:00
107,SL019,2019-03-23 12:00
290,SL019,2019-03-27 12:00
131,SL019,2019-03-13 12:00
202,SL019,2019-03-19 06:00
197,SL019,2019-03-14 15:00
216,SL019,2019-03-12 04:00
205,SL019,2019-03-27 02:00
151,SL019,2019-03-26 18:00
260,SL019,2019-03-26 13:00
192,SL019,2019-03-25 13:00
66,SL019,2019-03-15 20:00
146,SL019,2019-03-24 14:00
79,SL019,2019-03-05 12:00
83,SL019,2019-03-12 03:00
206,SL019,2019-03-20 11:00
219,SL019,2019-03-04 20:00
185,SL019,2019-03-27 01:00
5,SL019,2019-03-17 09:00
76,SL019,2019-03-29 04:00
56,SL019,2019-03-17 02:00
95,SL019,2019-03-26 09:00
184,SL019,2019-03-11 00:00
28,SL019,2019-03-21 15:00
70,SL019,2019-03-21 00:00
232,SL019,2019-03-18 13:00
81,SL019,2019-03-07 03:00
86,SL019,2019-03-27 04:00
241,SL019,2019-03-17 18:00
70,SL019,2019-03-24 16:00
130,SL019,2019-03-27 21:00
221,SL019,2019-03-21 01:00
55,SL019,2019-03-12 21:00
217,SL019,2019-03-10 04:00
84,SL019,2019-03-21 22:00
179,SL019,2019-03-19 17:00
196,SL019,2019-03-03 20:00
278,SL019,2019-03-16 20:00
243,SL019,2019-03-22 11:00
55,SL019,2019-03-29 15:00
14,SL019,2019-03-24 06:00
223,SL019,2019-03-09 11:00
231,SL019,2019-03-11 22:00
58,SL019,2019-03-22 03:00
124,SL019,2019-03-02 21:00
83,SL019,2019-03-21 18:00
195,SL019,2019-03-17 11:00
270,SL019,2019-03-25 00:00
206,SL019,2019-03-17 19:00
137,SL019,2019-03-24 11:00
274,SL019,2019-03-22 16:00
206,SL019,2019-03-19 19:00
178,SL019,2019-03-04 07:00
214,SL019,2019-03-10 17:00
65,SL019,2019-03-24 04:00
33,SL019,2019-03-18 03:00
91,SL019,2019-03-01 06:00
228,SL019,2019-03-13 02:00
87,SL019,2019-03-11 12:00
81,SL019,2019-03-20 07:00
30,SL019,2019-03-24 21:00
1,SL019,2019-03-23 09:00
180,SL019,2019-03-29 19:00
70,SL019,2019-03-15 17:00
287,SL019,2019-03-23 03:00
94,SL019,2019-03-23 17:00
125,SL019,2019-03-23 06:00
180,SL019,2019-03-01 04:00
121,SL019,2019-03-21 21:00
201,SL019,2019-03-17 23:00
80,SL019,2019-03-19 10:00
296,SL019,2019-03-01 01:00
56,SL019,2019-03-08 13:00
294,SL019,2019-03-28 08:00
238,SL019,2019-03-24 00:00
217,SL019,2019-03-05 08:00
117,SL019,2019-03-19 14:00
236,SL019,2019-03-14 13:00
152,SL019,2019-03-16 13:00
283,SL019,2019-03-14 20:00
233,SL019,2019-03-08 17:00
279,SL019,2019-03-06 15:00
173,SL019,2019-03-03 09:00
227,SL019,2019-03-08 14:00
77,SL019,2019-03-29 13:00
224,SL019,2019-03-08 09:00
202,SL019,2019-03-21 20:00
232,SL019,2019-03-02 13:00
281,SL019,2019-03-18 14:00
133,SL019,2019-03-14 12:00
210,SL019,2019-03-11 16:00
170,SL019,2019-03-16 01:00
278,SL019,2019-03-12 17:00
272,SL019,2019-03-21 14:00
99,SL019,2019-03-03 06:00
32,SL019,2019-03-20 09:00
117,SL019,2019-03-09 12:00
168,SL019,2019-03-05 11:00
238,SL019,2019-03-20 18:00
268,SL019,2019-03-26 16:00
76,SL019,2019-03-20 20:00
284,SL019,2019-03-16 14:00
83,SL019,2019-03-03 05:00
221,SL019,2019-03-15 13:00
165,SL019,2019-03-23 18:00
133,SL019,2019-03-25 08:00
126,SL019,2019-03-25 12:00
277,SL019,2019-03-20 02:00
208,SL019,2019-03-03 01:00
25,SL019,2019-03-08 00:00
121,SL019,2019-03-10 12:00
295,SL019,2019-03-14 05:00
121,SL019,2019-03-15 05:00
237,SL019,2019-03-21 13:00
147,SL019,2019-03-15 23:00
287,SL019,2019-03-11 06:00
32,SL019,2019-03-15 21:00
201,SL019,2019-03-14 04:00
185,SL019,2019-03-18 08:00
86,SL019,2019-03-04 12:00
282,SL019,2019-03-27 09:00
263,SL019,2019-03-03 08:00
23,SL019,2019-03-28 09:00
192,SL019,2019-03-16 12:00
250,SL019,2019-03-07 01:00
149,SL019,2019-03-23 04:00
210,SL019,2019-03-20 10:00
244,SL019,2019-03-13 19:00
170,SL019,2019-03-21 11:00
286,SL019,2019-03-14 22:00
257,SL019,2019-03-21 08:00
230,SL019,2019-03-19 15:00
260,SL019,2019-03-13 13:00
297,SL019,2019-03-24 01:00
14,SL019,2019-03-06 16:00
72,SL019,2019-03-04 04:00
67,SL019,2019-03-30 00:00
274,SL019,2019-03-03 18:00
166,SL019,2019-03-08 06:00
234,SL019,2019-03-11 11:00
170,SL019,2019-03-15 18:00
88,SL019,2019-03-22 02:00
69,SL019,2019-03-05 21:00
109,SL019,2019-03-29 00:00
298,SL019,2019-03-08 23:00
152,SL019,2019-03-17 12:00
237,SL019,2019-03-01 11:00
39,SL019,2019-03-29 08:00
144,SL019,2019-03-24 09:00
31,SL019,2019-03-20 22:00
104,SL019,2019-03-05 14:00
226,SL019,2019-03-10 19:00
35,SL019,2019-03-10 13:00
174,SL019,2019-03-10 09:00
82,SL019,2019-03-12 20:00
71,SL019,2019-03-13 00:00
298,SL019,2019-03-23 05:00
108,SL019,2019-03-07 18:00
250,SL019,2019-03-02 02:00
6,SL019,2019-03-04 21:00
252,SL019,2019-03-13 01:00
194,SL019,2019-03-11 08:00
183,SL019,2019-03-22 09:00
125,SL019,2019-03-09 22:00
41,SL019,2019-03-11 20:00
245,SL019,2019-03-14 07:00
253,SL019,2019-03-15 14:00
179,SL019,2019-03-22 06:00
288,SL019,2019-03-04 06:00
278,SL019,2019-03-23 10:00
300,SL019,2019-03-27 23:00
206,SL019,2019-03-05 10:00
53,SL019,2019-03-14 09:00
11,SL019,2019-03-29 03:00
244,SL019,2019-03-15 16:00
244,SL019,2019-03-29 17:00
137,SL019,2019-03-26 01:00
228,SL019,2019-03-04 18:00
138,SL019,2019-03-05 17:00
64,SL019,2019-03-01 14:00
27,SL019,2019-03-07 15:00
28,SL019,2019-03-26 08:00
203,SL019,2019-03-19 02:00
203,SL019,2019-03-17 07:00
219,SL019,2019-03-06 05:00
70,SL019,2019-03-13 18:00
253,SL019,2019-03-16 21:00
193,SL019,2019-03-02 03:00
196,SL019,2019-03-11 17:00
258,SL019,2019-03-10 10:00
157,SL019,2019-03-16 22:00
43,SL019,2019-03-10 11:00
135,SL019,2019-03-18 09:00
199,SL019,2019-03-06 17:00
109,SL019,2019-03-25 18:00
82,SL019,2019-03-06 08:00
22,SL019,2019-03-20 04:00
76,SL019,2019-03-23 13:00
300,SL019,2019-03-26 21:00
213,SL019,2019-03-27 18:00
236,SL019,2019-03-26 22:00
197,SL019,2019-03-06 02:00
240,SL019,2019-03-24 17:00
240,SL019,2019-03-17 04:00
10,SL019,2019-03-08 21:00
12,SL019,2019-03-20 17:00
169,SL019,2019-03-24 07:00
284,SL019,2019-03-25 21:00
118,SL019,2019-03-22 20:00
60,SL019,2019-03-03 12:00
282,SL019,2019-03-21 06:00
94,SL019,2019-03-25 23:00
199,SL019,2019-03-12 02:00
82,SL019,2019-03-16 00:00
57,SL019,2019-03-03 21:00
62,SL019,2019-03-06 06:00
105,SL019,2019-03-22 10:00
61,SL019,2019-03-26 17:00
100,SL019,2019-03-15 02:00
253,SL019,2019-03-09 08:00
113,SL019,2019-03-12 01:00
224,SL019,2019-03-23 20:00
124,SL019,2019-03-08 20:00
68,SL019,2019-03-05 22:00
156,SL019,2019-03-05 02:00
150,SL019,2019-03-10 00:00
264,SL019,2019-03-23 01:00
0,SL019,2019-03-08 15:00
100,SL019,2019-03-09 17:00
133,SL019,2019-03-10 07:00
33,SL019,2019-03-23 15:00
99,SL019,2019-03-29 11:00
266,SL019,2019-03-10 22:00
223,SL019,2019-03-24 23:00
129,SL019,2019-03-02 17:00
215,SL019,2019-03-25 15:00
170,SL019,2019-03-07 21:00
175,SL019,2019-03-17 17:00
269,SL019,2019-03-09 20:00
45,SL019,2019-03-17 21:00
201,SL019,2019-03-03 03:00
162,SL019,2019-03-02 05:00
283,SL019,2019-03-03 16:00
176,SL019,2019-03-29 16:00
201,SL019,2019-03-12 23:00
216,SL019,2019-03-05 15:00
196,SL019,2019-03-07 05:00
84,SL019,2019-03-08 07:00
4,SL019,2019-03-07 10:00
139,SL019,2019-03-28 12:00
90,SL019,2019-03-04 16:00
101,SL019,2019-03-09 23:00
196,SL019,2019-03-24 10:00
259,SL019,2019-03-26 06:00
112,SL019,2019-03-03 22:00
21,SL019,2019-03-26 12:00
250,SL019,2019-03-18 21:00
259,SL019,2019-03-13 22:00
143,SL020,2019-03-04 08:00
211,SL020,2019-03-01 22:00
276,SL020,2019-03-20 13:00
283,SL020,2019-03-23 09:00
60,SL020,2019-03-01 19:00
77,SL020,2019-03-10 06:00
11,SL020,2019-03-14 18:00
278,SL020,2019-03-22 15:00
234,SL020,2019-03-17 10:00
42,SL020,2019-03-15 19:00
164,SL020,2019-03-05 08:00
145,SL020,2019-03-20 20:00
293,SL020,2019-03-15 00:00
159,SL020,2019-03-29 11:00
124,SL020,2019-03-24 00:00
189,SL020,2019-03-09 00:00
237,SL020,2019-03-06 13:00
65,SL020,2019-03-22 18:00
275,SL020,2019-03-08 20:00
256,SL020,2019-03-01 21:00
96,SL020,2019-03-10 13:00
135,SL020,2019-03-22 02:00
268,SL020,2019-03-08 18:00
71,SL020,2019-03-22 13:00
236,SL020,2019-03-22 09:00
119,SL020,2019-03-01 17:00
92,SL020,2019-03-03 22:00
237,SL020,2019-03-26 12:00
117,SL020,2019-03-04 14:00
137,SL020,2019-03-22 16:00
109,SL020,2019-03-11 15:00
10,SL020,2019-03-04 19:00
54,SL020,2019-03-28 04:00
252,SL020,2019-03-09 08:00
170,SL020,2019-03-05 11:00
279,SL020,2019-03-01 06:00
111,SL020,2019-03-28 22:00
11,SL020,2019-03-09 09:00
270,SL020,2019-03-26 08:00
66,SL020,2019-03-18 06:00
167,SL020,2019-03-22 05:00
124,SL020,2019-03-03 23:00
294,SL020,2019-03-12 12:00
156,SL020,2019-03-12 13:00
240,SL020,2019-03-28 20:00
160,SL020,2019-03-05 13:00
44,SL020,2019-03-15 04:00
144,SL020,2019-03-17 17:00
242,SL020,2019-03-19 11:00
204,SL020,2019-03-04 03:00
287,SL020,2019-03-16 20:00
182,SL020,2019-03-03 17:00
44,SL020,2019-03-10 22:00
246,SL020,2019-03-04 00:00
119,SL020,2019-03-19 05:00
146,SL020,2019-03-23 23:00
149,SL020,2019-03-20 21:00
159,SL020,2019-03-20 02:00
8,SL020,2019-03-08 04:00
14,SL020,2019-03-18 13:00
278,SL020,2019-03-01 01:00
209,SL020,2019-03-16 14:00
121,SL020,2019-03-29 21:00
107,SL020,2019-03-07 00:00
151,SL020,2019-03-22 03:00
300,SL020,2019-03-28 01:00
200,SL020,2019-03-13 01:00
71,SL020,2019-03-08 21:00
273,SL020,2019-03-15 02:00
246,SL020,2019-03-20 03:00
74,SL020,2019-03-15 08:00
209,SL020,2019-03-05 19:00
128,SL020,2019-03-16 08:00
170,SL020,2019-03-26 07:00
174,SL020,2019-03-13 05:00
275,SL020,2019-03-13 00:00
2,SL020,2019-03-20 01:00
169,SL020,2019-03-21 16:00
93,SL020,2019-03-12 15:00
294,SL020,2019-03-24 01:00
160,SL020,2019-03-16 07:00
13,SL020,2019-03-02 05:00
7,SL020,2019-03-28 00:00
266,SL020,2019-03-14 12:00
170,SL020,2019-03-24 20:00
113,SL020,2019-03-01 23:00
128,SL020,2019-03-12 17:00
171,SL020,2019-03-13 17:00
16,SL020,2019-03-01 08:00
120,SL020,2019-03-07 04:00
47,SL020,2019-03-12 23:00
220,SL020,2019-03-07 16:00
82,SL020,2019-03-03 02:00
299,SL020,2019-03-08 05:00
225,SL020,2019-03-12 04:00
19,SL020,2019-03-24 13:00
226,SL020,2019-03-16 13:00
183,SL020,2019-03-20 08:00
159,SL020,2019-03-01 14:00
173,SL020,2019-03-12 10:00
32,SL020,2019-03-17 04:00
145,SL020,2019-03-10 12:00
251,SL020,2019-03-13 23:00
119,SL020,2019-03-29 09:00
158,SL020,2019-03-13 10:00
71,SL020,2019-03-14 14:00
5,SL020,2019-03-19 22:00
90,SL020,2019-03-08 19:00
154,SL020,2019-03-04 01:00
70,SL020,2019-03-10 00:00
183,SL020,2019-03-12 00:00
86,SL020,2019-03-15 07:00
185,SL020,2019-03-09 20:00
208,SL020,2019-03-18 19:00
253,SL020,2019-03-17 00:00
249,SL020,2019-03-02 16:00
90,SL020,2019-03-03 21:00
267,SL020,2019-03-09 12:00
113,SL020,2019-03-15 05:00
172,SL020,2019-03-08 10:00
227,SL020,2019-03-12 19:00
128,SL020,2019-03-04 06:00
252,SL020,2019-03-02 04:00
63,SL020,2019-03-01 09:00
217,SL020,2019-03-29 15:00
267,SL020,2019-03-05 18:00
208,SL020,2019-03-29 17:00
287,SL020,2019-03-12 06:00
279,SL020,2019-03-15 16:00
61,SL020,2019-03-07 01:00
71,SL020,2019-03-28 06:00
132,SL020,2019-03-23 02:00
228,SL020,2019-03-17 02:00
269,SL020,2019-03-19 17:00
190,SL020,2019-03-14 16:00
153,SL020,2019-03-27 18:00
110,SL020,2019-03-22 17:00
190,SL020,2019-03-28 17:00
97,SL020,2019-03-05 21:00
116,SL020,2019-03-21 11:00
170,SL020,2019-03-25 11:00
259,SL020,2019-03-24 08:00
265,SL020,2019-03-08 22:00
154,SL020,2019-03-05 20:00
212,SL020,2019-03-12 21:00
296,SL020,2019-03-26 01:00
6,SL020,2019-03-19 12:00
159,SL020,2019-03-18 12:00
149,SL020,2019-03-19 06:00
57,SL020,2019-03-15 10:00
179,SL020,2019-03-16 17:00
219,SL020,2019-03-25 17:00
75,SL020,2019-03-04 10:00
117,SL020,2019-03-11 09:00
215,SL020,2019-03-29 08:00
133,SL020,2019-03-05 05:00
299,SL020,2019-03-21 14:00
3,SL020,2019-03-11 06:00
137,SL020,2019-03-05 04:00
107,SL020,2019-03-02 02:00
122,SL020,2019-03-19 13:00
52,SL020,2019-03-23 12:00
34,SL020,2019-03-20 15:00
236,SL020,2019-03-08 11:00
264,SL020,2019-03-07 12:00
98,SL020,2019-03-27 23:00
16,SL020,2019-03-17 19:00
83,SL020,2019-03-29 10:00
217,SL020,2019-03-21 15:00
218,SL020,2019-03-22 01:00
227,SL020,2019-03-06 17:00
116,SL020,2019-03-19 01:00
44,SL020,2019-03-19 21:00
47,SL020,2019-03-19 07:00
242,SL020,2019-03-13 06:00
138,SL020,2019-03-04 20:00
123,SL020,2019-03-08 09:00
124,SL020,2019-03-25 05:00
142,SL020,2019-03-16 04:00
178,SL020,2019-03-10 11:00
161,SL020,2019-03-07 09:00
184,SL020,2019-03-24 12:00
232,SL020,2019-03-07 21:00
279,SL020,2019-03-13 16:00
163,SL020,2019-03-18 07:00
273,SL020,2019-03-18 02:00
227,SL020,2019-03-13 18:00
286,SL020,2019-03-26 22:00
58,SL020,2019-03-25 01:00
10,SL020,2019-03-22 20:00
207,SL020,2019-03-27 02:00
148,SL020,2019-03-14 04:00
31,SL020,2019-03-01 03:00
285,SL020,2019-03-04 13:00
111,SL020,2019-03-07 06:00
47,SL020,2019-03-09 18:00
140,SL020,2019-03-21 06:00
115,SL020,2019-03-22 19:00
4,SL020,2019-03-17 18:00
72,SL020,2019-03-18 15:00
214,SL020,2019-03-15 13:00
261,SL020,2019-03-14 03:00
6,SL020,2019-03-01 07:00
135,SL020,2019-03-17 23:00
122,SL020,2019-03-27 01:00
165,SL020,2019-03-11 08:00
135,SL020,2019-03-03 12:00
56,SL020,2019-03-24 05:00
24,SL020,2019-03-25 06:00
98,SL020,2019-03-25 20:00
77,SL020,2019-03-01 20:00
127,SL020,2019-03-09 07:00
128,SL020,2019-03-12 02:00
167,SL020,2019-03-25 12:00
205,SL020,2019-03-02 21:00
256,SL020,2019-03-06 06:00
284,SL020,2019-03-19 08:00
290,SL020,2019-03-10 16:00
24,SL020,2019-03-27 14:00
252,SL020,2019-03-23 11:00
61,SL020,2019-03-10 07:00
107,SL020,2019-03-10 21:00
133,SL020,2019-03-06 18:00
49,SL020,2019-03-19 16:00
87,SL020,2019-03-20 04:00
240,SL020,2019-03-08 01:00
138,SL020,2019-03-08 17:00
274,SL020,2019-03-17 22:00
256,SL020,2019-03-06 12:00
33,SL020,2019-03-26 03:00
269,SL020,2019-03-26 16:00
122,SL020,2019-03-21 18:00
12,SL020,2019-03-02 11:00
176,SL020,2019-03-24 16:00
58,SL020,2019-03-09 10:00
210,SL020,2019-03-05 06:00
249,SL020,2019-03-11 10:00
281,SL020,2019-03-04 07:00
285,SL020,2019-03-08 14:00
202,SL020,2019-03-09 14:00
127,SL020,2019-03-03 18:00
174,SL020,2019-03-24 04:00
130,SL020,2019-03-24 18:00
38,SL020,2019-03-12 14:00
179,SL020,2019-03-14 13:00
282,SL020,2019-03-29 00:00
139,SL020,2019-03-21 13:00
239,SL020,2019-03-21 04:00
133,SL020,2019-03-03 19:00
43,SL020,2019-03-24 23:00
87,SL020,2019-03-28 23:00
1,SL020,2019-03-09 06:00
21,SL020,2019-03-17 13:00
202,SL020,2019-03-06 19:00
125,SL020,2019-03-23 21:00
4,SL020,2019-03-10 10:00
29,SL020,2019-03-07 18:00
143,SL020,2019-03-10 01:00
158,SL020,2019-03-15 06:00
195,SL020,2019-03-05 09:00
31,SL020,2019-03-28 07:00
139,SL020,2019-03-09 04:00
207,SL020,2019-03-10 05:00
90,SL020,2019-03-12 20:00
294,SL020,2019-03-09 03:00
285,SL020,2019-03-11 02:00
157,SL020,2019-03-13 12:00
138,SL020,2019-03-20 17:00
81,SL020,2019-03-04 05:00
193,SL020,2019-03-14 11:00
155,SL020,2019-03-16 10:00
13,SL020,2019-03-28 15:00
202,SL020,2019-03-10 15:00
158,SL020,2019-03-09 11:00
180,SL020,2019-03-05 02:00
73,SL020,2019-03-16 05:00
59,SL020,2019-03-11 19:00
14,SL020,2019-03-17 07:00
233,SL020,2019-03-10 08:00
9,SL020,2019-03-29 13:00
140,SL020,2019-03-11 11:00
272,SL020,2019-03-23 06:00
186,SL020,2019-03-24 15:00
273,SL020,2019-03-09 21:00
224,SL020,2019-03-04 11:00
257,SL020,2019-03-09 02:00
128,SL020,2019-03-03 00:00
29,SL020,2019-03-23 20:00
182,SL020,2019-03-03 06:00
158,SL020,2019-03-21 08:00
30,SL020,2019-03-18 23:00
260,SL020,2019-03-27 09:00
166,SL020,2019-03-06 20:00
6,SL020,2019-03-08 15:00
225,SL020,2019-03-22 23:00
116,SL020,2019-03-14 22:00
283,SL020,2019-03-21 03:00
73,SL020,2019-03-18 09:00
4,SL020,2019-03-29 22:00
223,SL020,2019-03-27 03:00
262,SL020,2019-03-06 05:00
166,SL020,2019-03-11 23:00
211,SL020,2019-03-15 09:00
139,SL020,2019-03-04 18:00
221,SL020,2019-03-02 15:00
191,SL020,2019-03-27 20:00
111,SL020,2019-03-23 14:00
55,SL020,2019-03-28 03:00
